transaction_id,account_id,scenario_id,scenario_type,scenario_role,is_suspicious
TXN_66803B459D,ACC_1003302,SCEN_LAY_c929c0,Layering,layer_hop_1,True
TXN_CB1F95EA7B,ACC_1003302,SCEN_LAY_c929c0,Layering,layer_hop_1,True
TXN_081071D185,ACC_1010958,SCEN_LAY_c929c0,Layering,layer_hop_2,True
TXN_9B9A74BED1,ACC_1010958,SCEN_LAY_c929c0,Layering,layer_destination,True
TXN_9A6FEFCA34,ACC_1002409,SCEN_LAY_f9dd24,Layering,layer_source,True
TXN_22E85B1780,ACC_1007701,SCEN_LAY_f9dd24,Layering,layer_hop_1,True
TXN_8EF9C78AA7,ACC_1007701,SCEN_LAY_f9dd24,Layering,layer_hop_1,True
TXN_374E83141C,ACC_1008316,SCEN_LAY_f9dd24,Layering,layer_hop_2,True
TXN_EE998E250A,ACC_1008316,SCEN_LAY_f9dd24,Layering,layer_destination,True
TXN_F4DF2AB444,ACC_1011270,SCEN_LAY_ee9315,Layering,layer_source,True
TXN_B8C003236B,ACC_1010746,SCEN_LAY_ee9315,Layering,layer_hop_1,True
TXN_93AB6F167A,ACC_1010746,SCEN_LAY_ee9315,Layering,layer_hop_1,True
TXN_9305640D5D,ACC_1008374,SCEN_LAY_ee9315,Layering,layer_hop_2,True
TXN_3F1D5B162F,ACC_1008374,SCEN_LAY_ee9315,Layering,layer_destination,True
TXN_5AEFB32B26,ACC_1007941,SCEN_LAY_009161,Layering,layer_source,True
TXN_72030A8D66,ACC_1006165,SCEN_LAY_009161,Layering,layer_hop_1,True
TXN_8CA62E91F8,ACC_1006165,SCEN_LAY_009161,Layering,layer_hop_1,True
TXN_154F6E3F74,ACC_1000131,SCEN_LAY_009161,Layering,layer_hop_2,True
TXN_3076B313DB,ACC_1000131,SCEN_LAY_009161,Layering,layer_destination,True
TXN_1903FF7A79,ACC_1000186,SCEN_LAY_182a6b,Layering,layer_source,True
TXN_977FBDE1C3,ACC_1008325,SCEN_LAY_182a6b,Layering,layer_hop_1,True
TXN_3419A0BD22,ACC_1008325,SCEN_LAY_182a6b,Layering,layer_hop_1,True
TXN_5715866790,ACC_1001105,SCEN_LAY_182a6b,Layering,layer_hop_2,True
TXN_17F7330C72,ACC_1001105,SCEN_LAY_182a6b,Layering,layer_destination,True
TXN_FC5066F23E,ACC_1011757,SCEN_LAY_1f5be0,Layering,layer_source,True
TXN_8FEE7C9D28,ACC_1010856,SCEN_LAY_1f5be0,Layering,layer_hop_1,True
TXN_2E089E237E,ACC_1010856,SCEN_LAY_1f5be0,Layering,layer_hop_1,True
TXN_1AF7418FE1,ACC_1005717,SCEN_LAY_1f5be0,Layering,layer_hop_2,True
TXN_D4960F8FDC,ACC_1005717,SCEN_LAY_1f5be0,Layering,layer_destination,True
TXN_38ED701FD3,ACC_1010075,SCEN_FP_6be13c,False Positive,legit_funding,False
TXN_5929DF9517,ACC_1010075,SCEN_FP_6be13c,False Positive,property_purchase,False
TXN_B448A57065,ACC_1005063,SCEN_FP_dd4d47,False Positive,legit_funding,False
TXN_6273F43027,ACC_1005063,SCEN_FP_dd4d47,False Positive,property_purchase,False
TXN_84C8332EB6,ACC_1000780,SCEN_FP_11492a,False Positive,legit_funding,False
TXN_29E57D7FCF,ACC_1000780,SCEN_FP_11492a,False Positive,property_purchase,False
TXN_4E5EE919DD,ACC_1008064,SCEN_FP_272ad3,False Positive,legit_funding,False
TXN_EA97E889CA,ACC_1008064,SCEN_FP_272ad3,False Positive,property_purchase,False
TXN_4D88D38B02,ACC_1011807,SCEN_FP_86a429,False Positive,legit_funding,False
TXN_42869B609B,ACC_1011807,SCEN_FP_86a429,False Positive,property_purchase,False
TXN_AD2D777033,ACC_1009035,SCEN_FP_9c28b7,False Positive,legit_funding,False
TXN_DB8A03E5E5,ACC_1009035,SCEN_FP_9c28b7,False Positive,property_purchase,False
TXN_6F01CCDB85,ACC_1006188,SCEN_FP_ac69e3,False Positive,legit_funding,False
TXN_770B9EAD1F,ACC_1006188,SCEN_FP_ac69e3,False Positive,property_purchase,False
TXN_D3EB024EC0,ACC_1011768,SCEN_FP_248cc1,False Positive,legit_funding,False
TXN_899D4415F7,ACC_1011768,SCEN_FP_248cc1,False Positive,property_purchase,False
TXN_1C8FAB6594,ACC_1011929,SCEN_FP_b42692,False Positive,legit_funding,False
TXN_2F1DA65CBC,ACC_1011929,SCEN_FP_b42692,False Positive,property_purchase,False
TXN_89F8075908,ACC_1007448,SCEN_FP_19c780,False Positive,legit_funding,False
TXN_5BBC60AEBB,ACC_1007448,SCEN_FP_19c780,False Positive,property_purchase,False
TXN_37935D7DE4,ACC_1010467,SCEN_FP_a60010,False Positive,legit_funding,False
TXN_6B527FA46E,ACC_1010467,SCEN_FP_a60010,False Positive,property_purchase,False
TXN_53FF5EA16A,ACC_1001690,SCEN_FP_60f75b,False Positive,legit_funding,False
TXN_0C6E4623C7,ACC_1001690,SCEN_FP_60f75b,False Positive,property_purchase,False
TXN_F75C0CD3C8,ACC_1005310,SCEN_FP_bc05b2,False Positive,legit_funding,False
TXN_BFD13CECDF,ACC_1005310,SCEN_FP_bc05b2,False Positive,property_purchase,False
TXN_A5B276D6F6,ACC_1005908,SCEN_FP_615e1a,False Positive,legit_funding,False
TXN_04E1FC61C8,ACC_1005908,SCEN_FP_615e1a,False Positive,property_purchase,False
TXN_A0FE30531E,ACC_1004430,SCEN_FP_1eea68,False Positive,legit_funding,False
TXN_7183AD81DE,ACC_1004430,SCEN_FP_1eea68,False Positive,property_purchase,False
TXN_370982FCAC,ACC_1001146,SCEN_FP_a52fe6,False Positive,legit_funding,False
TXN_916AB94FA5,ACC_1001146,SCEN_FP_a52fe6,False Positive,property_purchase,False
TXN_2813F1ED34,ACC_1002278,SCEN_FP_e143a2,False Positive,legit_funding,False
TXN_B5CE147F3A,ACC_1002278,SCEN_FP_e143a2,False Positive,property_purchase,False
TXN_03D2BE53A5,ACC_1003873,SCEN_FP_f3cf00,False Positive,legit_funding,False
TXN_C8308D94BD,ACC_1003873,SCEN_FP_f3cf00,False Positive,property_purchase,False
TXN_D91A1B2AC7,ACC_1000986,SCEN_FP_21c79a,False Positive,legit_funding,False
TXN_09780CF67C,ACC_1000986,SCEN_FP_21c79a,False Positive,property_purchase,False
TXN_088B2AA9C5,ACC_1008682,SCEN_FP_59f9ca,False Positive,legit_funding,False
TXN_0C946086E9,ACC_1008682,SCEN_FP_59f9ca,False Positive,property_purchase,False
TXN_7E4778080A,ACC_1010975,SCEN_FP_b1d5d0,False Positive,legit_funding,False
TXN_45F0FEF6B9,ACC_1010975,SCEN_FP_b1d5d0,False Positive,property_purchase,False
TXN_F899B314D5,ACC_1000202,SCEN_FP_5bc255,False Positive,legit_funding,False
TXN_7E1D61D9BC,ACC_1000202,SCEN_FP_5bc255,False Positive,property_purchase,False
TXN_84B6953231,ACC_1009624,SCEN_FP_348eee,False Positive,legit_funding,False
TXN_6145426E2D,ACC_1009624,SCEN_FP_348eee,False Positive,property_purchase,False
TXN_1B3256B93E,ACC_1004787,SCEN_FP_2b1e8e,False Positive,legit_funding,False
TXN_D243650FDA,ACC_1004787,SCEN_FP_2b1e8e,False Positive,property_purchase,False
TXN_77E16B00A9,ACC_1004195,SCEN_FP_ab3c22,False Positive,legit_funding,False
TXN_0E2901B5F9,ACC_1004195,SCEN_FP_ab3c22,False Positive,property_purchase,False
TXN_92081D3FC7,ACC_1006113,SCEN_FP_7115c2,False Positive,legit_funding,False
TXN_0A0C4760CC,ACC_1006113,SCEN_FP_7115c2,False Positive,property_purchase,False
TXN_5627AA5A5B,ACC_1007571,SCEN_FP_f4102e,False Positive,legit_funding,False
TXN_AFEB37C4B0,ACC_1007571,SCEN_FP_f4102e,False Positive,property_purchase,False
TXN_592E97F576,ACC_1002059,SCEN_FP_149a6b,False Positive,legit_funding,False
TXN_49AF768D03,ACC_1002059,SCEN_FP_149a6b,False Positive,property_purchase,False
TXN_BC343DAA98,ACC_1008910,SCEN_FP_4bf9c2,False Positive,legit_funding,False
TXN_C6E5E018C2,ACC_1008910,SCEN_FP_4bf9c2,False Positive,property_purchase,False
TXN_9409DE5232,ACC_1010047,SCEN_FP_5b74d0,False Positive,legit_funding,False
TXN_9A2D77F5B4,ACC_1010047,SCEN_FP_5b74d0,False Positive,property_purchase,False
TXN_8B811F4489,ACC_1003394,SCEN_FP_c2ffaf,False Positive,legit_funding,False
TXN_A718FCDAD9,ACC_1003394,SCEN_FP_c2ffaf,False Positive,property_purchase,False
TXN_5F6B26C68A,ACC_1001565,SCEN_FP_53ec2d,False Positive,legit_funding,False
TXN_D3F6A0B0CA,ACC_1001565,SCEN_FP_53ec2d,False Positive,property_purchase,False
TXN_CFD4E7EF6C,ACC_1009446,SCEN_FP_92ab98,False Positive,legit_funding,False
TXN_813E4FD4E0,ACC_1009446,SCEN_FP_92ab98,False Positive,property_purchase,False
TXN_9F89741212,ACC_1005961,SCEN_FP_e9e617,False Positive,legit_funding,False
TXN_CAFAA023C6,ACC_1005961,SCEN_FP_e9e617,False Positive,property_purchase,False
TXN_8FA485789B,ACC_1009915,SCEN_FP_2c7b83,False Positive,legit_funding,False
TXN_68987EF65F,ACC_1009915,SCEN_FP_2c7b83,False Positive,property_purchase,False
TXN_A8BA9EB7D2,ACC_1008466,SCEN_FP_f6e1ae,False Positive,legit_funding,False
TXN_0B3779F38F,ACC_1008466,SCEN_FP_f6e1ae,False Positive,property_purchase,False
TXN_787F23AC39,ACC_1011364,SCEN_FP_8db1fd,False Positive,legit_funding,False
TXN_92382340ED,ACC_1011364,SCEN_FP_8db1fd,False Positive,property_purchase,False
TXN_F4E8B0DFA6,ACC_1011635,SCEN_FP_58d113,False Positive,legit_funding,False
TXN_98E09F9A5F,ACC_1011635,SCEN_FP_58d113,False Positive,property_purchase,False
TXN_D495C11A00,ACC_1011058,SCEN_FP_e31a29,False Positive,legit_funding,False
TXN_594AB992C6,ACC_1011058,SCEN_FP_e31a29,False Positive,property_purchase,False
TXN_8D4ADA9ECC,ACC_1007417,SCEN_FP_a0f4c6,False Positive,legit_funding,False
TXN_5E589E0177,ACC_1007417,SCEN_FP_a0f4c6,False Positive,property_purchase,False
TXN_8939CC228C,ACC_1011474,SCEN_FP_e63d41,False Positive,legit_funding,False
TXN_8FDC38AED4,ACC_1011474,SCEN_FP_e63d41,False Positive,property_purchase,False
TXN_37AB840511,ACC_1005539,SCEN_FP_2aea47,False Positive,legit_funding,False
TXN_477343408F,ACC_1005539,SCEN_FP_2aea47,False Positive,property_purchase,False
TXN_65193993CE,ACC_1000188,SCEN_FP_309ee6,False Positive,legit_funding,False
TXN_84518E1D06,ACC_1000188,SCEN_FP_309ee6,False Positive,property_purchase,False
TXN_E74A3B3CC3,ACC_1008750,SCEN_FP_0ab341,False Positive,legit_funding,False
TXN_4AFA47DE3E,ACC_1008750,SCEN_FP_0ab341,False Positive,property_purchase,False
TXN_63F8ED4319,ACC_1002814,SCEN_FP_e6ccb6,False Positive,legit_funding,False
TXN_45F8F2F660,ACC_1002814,SCEN_FP_e6ccb6,False Positive,property_purchase,False
TXN_C966314E3B,ACC_1011672,SCEN_FP_d7d7e2,False Positive,legit_funding,False
TXN_FAF480F3C3,ACC_1011672,SCEN_FP_d7d7e2,False Positive,property_purchase,False
TXN_BF9AAFB8D7,ACC_1008925,SCEN_FP_e946f9,False Positive,legit_funding,False
TXN_C7A83B0184,ACC_1008925,SCEN_FP_e946f9,False Positive,property_purchase,False
TXN_47EEF3A55E,ACC_1002178,SCEN_FP_3ed6ee,False Positive,legit_funding,False
TXN_430CCAC618,ACC_1002178,SCEN_FP_3ed6ee,False Positive,property_purchase,False
TXN_3A78398E22,ACC_1000882,SCEN_FP_da0a6f,False Positive,legit_funding,False
TXN_5D7AA3C424,ACC_1000882,SCEN_FP_da0a6f,False Positive,property_purchase,False
TXN_339374478D,ACC_1009017,SCEN_FP_873aa2,False Positive,legit_funding,False
TXN_E2A22F7C9E,ACC_1009017,SCEN_FP_873aa2,False Positive,property_purchase,False
TXN_CE9E7756DD,ACC_1004562,SCEN_FP_b29fbe,False Positive,legit_funding,False
TXN_D1B952BFFD,ACC_1004562,SCEN_FP_b29fbe,False Positive,property_purchase,False
TXN_1E5584F24D,ACC_1010726,SCEN_FP_2076f3,False Positive,legit_funding,False
TXN_A962995475,ACC_1010726,SCEN_FP_2076f3,False Positive,property_purchase,False
TXN_12EBFDEC37,ACC_1009635,SCEN_FP_a03dcb,False Positive,legit_funding,False
TXN_21CE171A78,ACC_1009635,SCEN_FP_a03dcb,False Positive,property_purchase,False
TXN_B2DBD114F7,ACC_1004046,SCEN_FP_b8adb7,False Positive,legit_funding,False
TXN_7838D4FFA7,ACC_1004046,SCEN_FP_b8adb7,False Positive,property_purchase,False
TXN_7584D1A102,ACC_1001950,SCEN_FP_6cf08c,False Positive,legit_funding,False
TXN_C772BD69C9,ACC_1001950,SCEN_FP_6cf08c,False Positive,property_purchase,False
TXN_D273744128,ACC_1007227,SCEN_FP_fdd949,False Positive,legit_funding,False
TXN_A035B9B49A,ACC_1007227,SCEN_FP_fdd949,False Positive,property_purchase,False
TXN_EA02C0ACD1,ACC_1002777,SCEN_FP_f6e9d8,False Positive,legit_funding,False
TXN_821525CD21,ACC_1002777,SCEN_FP_f6e9d8,False Positive,property_purchase,False
TXN_7C26CBEB9D,ACC_1001053,SCEN_FP_c246df,False Positive,legit_funding,False
TXN_9D6959E46C,ACC_1001053,SCEN_FP_c246df,False Positive,property_purchase,False
TXN_6B88FDFA86,ACC_1010877,SCEN_FP_9c66ed,False Positive,legit_funding,False
TXN_28F3EDA2B4,ACC_1010877,SCEN_FP_9c66ed,False Positive,property_purchase,False
TXN_761292359E,ACC_1002709,SCEN_FP_f63692,False Positive,legit_funding,False
TXN_B77E8CD347,ACC_1002709,SCEN_FP_f63692,False Positive,property_purchase,False
TXN_C0DFE1EE45,ACC_1001096,SCEN_FP_a67e72,False Positive,legit_funding,False
TXN_F22A06CCDC,ACC_1001096,SCEN_FP_a67e72,False Positive,property_purchase,False
TXN_662EC407F1,ACC_1005844,SCEN_FP_22fd2f,False Positive,legit_funding,False
TXN_C77564B886,ACC_1005844,SCEN_FP_22fd2f,False Positive,property_purchase,False
TXN_B75CB4845D,ACC_1008979,SCEN_FP_d324de,False Positive,legit_funding,False
TXN_803F1CE6C4,ACC_1008979,SCEN_FP_d324de,False Positive,property_purchase,False
TXN_0BBFECBD3D,ACC_1009612,SCEN_FP_579dae,False Positive,legit_funding,False
TXN_35A2363C15,ACC_1009612,SCEN_FP_579dae,False Positive,property_purchase,False
TXN_130BEFC03A,ACC_1008526,SCEN_FP_99b163,False Positive,legit_funding,False
TXN_886939E21D,ACC_1008526,SCEN_FP_99b163,False Positive,property_purchase,False
TXN_8988F9AFF5,ACC_1008710,SCEN_FP_e2eacc,False Positive,legit_funding,False
TXN_C839140B37,ACC_1008710,SCEN_FP_e2eacc,False Positive,property_purchase,False
TXN_C96F81C2FF,ACC_1003898,SCEN_FP_fa97ac,False Positive,legit_funding,False
TXN_AF98B7DBD0,ACC_1003898,SCEN_FP_fa97ac,False Positive,property_purchase,False
TXN_00BEFFC0EA,ACC_1001013,SCEN_FP_d83326,False Positive,legit_funding,False
TXN_0050EB72BA,ACC_1001013,SCEN_FP_d83326,False Positive,property_purchase,False
TXN_AEED8C3CAC,ACC_1007531,SCEN_FP_e7d22b,False Positive,legit_funding,False
TXN_32D85717DE,ACC_1007531,SCEN_FP_e7d22b,False Positive,property_purchase,False
TXN_C908CDE38D,ACC_1007782,SCEN_FP_3890a2,False Positive,legit_funding,False
TXN_4F64011AC6,ACC_1007782,SCEN_FP_3890a2,False Positive,property_purchase,False
TXN_2278FB4441,ACC_1004497,SCEN_FP_66edec,False Positive,legit_funding,False
TXN_F63651591F,ACC_1004497,SCEN_FP_66edec,False Positive,property_purchase,False
TXN_45A7DB8304,ACC_1002095,SCEN_FP_d8d14c,False Positive,legit_funding,False
TXN_52927BFC79,ACC_1002095,SCEN_FP_d8d14c,False Positive,property_purchase,False
TXN_78A9781663,ACC_1004172,SCEN_FP_5e6fe7,False Positive,legit_funding,False
TXN_AD5EF2EAE8,ACC_1004172,SCEN_FP_5e6fe7,False Positive,property_purchase,False
TXN_F5CB696212,ACC_1006601,SCEN_FP_b59848,False Positive,legit_funding,False
TXN_C5449B88E5,ACC_1006601,SCEN_FP_b59848,False Positive,property_purchase,False
TXN_FA198F2A78,ACC_1011021,SCEN_FP_767345,False Positive,legit_funding,False
TXN_8469878C2D,ACC_1011021,SCEN_FP_767345,False Positive,property_purchase,False
TXN_D1104DD84C,ACC_1006347,SCEN_FP_921bf1,False Positive,legit_funding,False
TXN_A4131595F2,ACC_1006347,SCEN_FP_921bf1,False Positive,property_purchase,False
TXN_263320F14C,ACC_1002334,SCEN_FP_394002,False Positive,legit_funding,False
TXN_3125413AF8,ACC_1002334,SCEN_FP_394002,False Positive,property_purchase,False
TXN_9AD82C0AED,ACC_1011099,SCEN_FP_36a16d,False Positive,legit_funding,False
TXN_CEBFAC2488,ACC_1011099,SCEN_FP_36a16d,False Positive,property_purchase,False
TXN_2EC2F7BA73,ACC_1010534,SCEN_FP_4c469d,False Positive,legit_funding,False
TXN_2B2322E796,ACC_1010534,SCEN_FP_4c469d,False Positive,property_purchase,False
TXN_E4D4756440,ACC_1006785,SCEN_FP_060e15,False Positive,legit_funding,False
TXN_C9E719BAE6,ACC_1006785,SCEN_FP_060e15,False Positive,property_purchase,False
TXN_5EB42AF9B2,ACC_1005987,SCEN_FP_97e64d,False Positive,legit_funding,False
TXN_82359071B0,ACC_1005987,SCEN_FP_97e64d,False Positive,property_purchase,False
TXN_6E39849854,ACC_1001093,SCEN_FP_4c7823,False Positive,legit_funding,False
TXN_52451424AB,ACC_1001093,SCEN_FP_4c7823,False Positive,property_purchase,False
TXN_3BE3827EEE,ACC_1006072,SCEN_FP_3e283e,False Positive,legit_funding,False
TXN_B92F285788,ACC_1006072,SCEN_FP_3e283e,False Positive,property_purchase,False
TXN_027225AC95,ACC_1003439,SCEN_FP_c181dc,False Positive,legit_funding,False
TXN_999DD0C441,ACC_1003439,SCEN_FP_c181dc,False Positive,property_purchase,False
TXN_92EE7E5D37,ACC_1005084,SCEN_FP_eda5b1,False Positive,legit_funding,False
TXN_CD817165E6,ACC_1005084,SCEN_FP_eda5b1,False Positive,property_purchase,False
TXN_2BD5DF47F4,ACC_1011222,SCEN_FP_766ee7,False Positive,legit_funding,False
TXN_11A869CF98,ACC_1011222,SCEN_FP_766ee7,False Positive,property_purchase,False
TXN_3192C3ABA6,ACC_1005931,SCEN_FP_6067de,False Positive,legit_funding,False
TXN_9B6B37D936,ACC_1005931,SCEN_FP_6067de,False Positive,property_purchase,False
TXN_0CB893B875,ACC_1001208,SCEN_FP_8dbefb,False Positive,legit_funding,False
TXN_C5B21D1970,ACC_1001208,SCEN_FP_8dbefb,False Positive,property_purchase,False
TXN_F8C69E70ED,ACC_1005490,SCEN_FP_5f29f9,False Positive,legit_funding,False
TXN_E8137130BE,ACC_1005490,SCEN_FP_5f29f9,False Positive,property_purchase,False
TXN_8A3B72DF80,ACC_1011924,SCEN_FP_8bb441,False Positive,legit_funding,False
TXN_5DD4195296,ACC_1011924,SCEN_FP_8bb441,False Positive,property_purchase,False
TXN_623F5BA17B,ACC_1002494,SCEN_FP_014805,False Positive,legit_funding,False
TXN_DD638E0CA4,ACC_1002494,SCEN_FP_014805,False Positive,property_purchase,False
TXN_6D980DC05E,ACC_1005903,SCEN_FP_24ad27,False Positive,legit_funding,False
TXN_1D073B5D34,ACC_1005903,SCEN_FP_24ad27,False Positive,property_purchase,False
TXN_F8DE4B4C3E,ACC_1004741,SCEN_FP_b2355e,False Positive,legit_funding,False
TXN_B63EED26F9,ACC_1004741,SCEN_FP_b2355e,False Positive,property_purchase,False
TXN_3D991DCD8C,ACC_1003250,SCEN_FP_457bd9,False Positive,legit_funding,False
TXN_469FEB6C48,ACC_1003250,SCEN_FP_457bd9,False Positive,property_purchase,False
TXN_4C54241C6A,ACC_1004206,SCEN_FP_3c37eb,False Positive,legit_funding,False
TXN_577E7022C8,ACC_1004206,SCEN_FP_3c37eb,False Positive,property_purchase,False
TXN_DE1A134D1C,ACC_1009652,SCEN_FP_eee452,False Positive,legit_funding,False
TXN_C69979CA16,ACC_1009652,SCEN_FP_eee452,False Positive,property_purchase,False
TXN_4B2BD46B68,ACC_1010403,SCEN_FP_a2055a,False Positive,legit_funding,False
TXN_8780298803,ACC_1010403,SCEN_FP_a2055a,False Positive,property_purchase,False
TXN_21EBFF8E61,ACC_1001675,SCEN_FP_0f92dc,False Positive,legit_funding,False
TXN_FA0F56F86D,ACC_1001675,SCEN_FP_0f92dc,False Positive,property_purchase,False
TXN_0C3A075293,ACC_1000088,SCEN_FP_6d63bb,False Positive,legit_funding,False
TXN_885D224AAD,ACC_1000088,SCEN_FP_6d63bb,False Positive,property_purchase,False
TXN_53E73FDE95,ACC_1008640,SCEN_FP_1f4213,False Positive,legit_funding,False
TXN_6BF3499F24,ACC_1008640,SCEN_FP_1f4213,False Positive,property_purchase,False
TXN_8A6FBA7B0C,ACC_1001295,SCEN_FP_146ab7,False Positive,legit_funding,False
TXN_E961C92268,ACC_1001295,SCEN_FP_146ab7,False Positive,property_purchase,False
TXN_CD4E65C37A,ACC_1004193,SCEN_FP_26174b,False Positive,legit_funding,False
TXN_9058CADF10,ACC_1004193,SCEN_FP_26174b,False Positive,property_purchase,False
TXN_E4FEE8ABC3,ACC_1007020,SCEN_FP_9dec53,False Positive,legit_funding,False
TXN_F1AB2D4A6B,ACC_1007020,SCEN_FP_9dec53,False Positive,property_purchase,False
TXN_7D87269B58,ACC_1003029,SCEN_FP_3b1b13,False Positive,legit_funding,False
TXN_4AFCDFCFDE,ACC_1003029,SCEN_FP_3b1b13,False Positive,property_purchase,False
TXN_DA7031238B,ACC_1006594,SCEN_FP_8f6a18,False Positive,legit_funding,False
TXN_F08BE62EC5,ACC_1006594,SCEN_FP_8f6a18,False Positive,property_purchase,False
TXN_058274C28D,ACC_1008125,SCEN_FP_9371b9,False Positive,legit_funding,False
TXN_4D40311539,ACC_1008125,SCEN_FP_9371b9,False Positive,property_purchase,False
TXN_AE9EE945CC,ACC_1007459,SCEN_FP_1f5fbf,False Positive,legit_funding,False
TXN_EE8E14267A,ACC_1007459,SCEN_FP_1f5fbf,False Positive,property_purchase,False
TXN_346EF18891,ACC_1002199,SCEN_FP_670f0b,False Positive,legit_funding,False
TXN_BEFD04839D,ACC_1002199,SCEN_FP_670f0b,False Positive,property_purchase,False
TXN_38F9B15EB5,ACC_1011805,SCEN_FP_92a86a,False Positive,legit_funding,False
TXN_C17C5225B1,ACC_1011805,SCEN_FP_92a86a,False Positive,property_purchase,False
TXN_A762C35878,ACC_1010213,SCEN_FP_5c8df8,False Positive,legit_funding,False
TXN_4C8AE29E5B,ACC_1010213,SCEN_FP_5c8df8,False Positive,property_purchase,False
TXN_05D29C786F,ACC_1007775,SCEN_FP_1c67da,False Positive,legit_funding,False
TXN_4919B28A9F,ACC_1007775,SCEN_FP_1c67da,False Positive,property_purchase,False
TXN_3BC744D90B,ACC_1000588,SCEN_FP_3e8281,False Positive,legit_funding,False
TXN_C2989AF216,ACC_1000588,SCEN_FP_3e8281,False Positive,property_purchase,False
TXN_14CD1561CD,ACC_1004214,SCEN_FP_76174e,False Positive,legit_funding,False
TXN_091EEBCCBB,ACC_1004214,SCEN_FP_76174e,False Positive,property_purchase,False
TXN_20C877C3C2,ACC_1007406,SCEN_FP_7211a9,False Positive,legit_funding,False
TXN_2DBCE6A13C,ACC_1007406,SCEN_FP_7211a9,False Positive,property_purchase,False
TXN_9E5CAFACE5,ACC_1005321,SCEN_FP_d7ab43,False Positive,legit_funding,False
TXN_B441B13591,ACC_1005321,SCEN_FP_d7ab43,False Positive,property_purchase,False
TXN_9B2696723D,ACC_1010666,SCEN_FP_cc0e8d,False Positive,legit_funding,False
TXN_D1B50EC0DB,ACC_1010666,SCEN_FP_cc0e8d,False Positive,property_purchase,False
TXN_99F26E4FAD,ACC_1003474,SCEN_FP_08ab5a,False Positive,legit_funding,False
TXN_DD23B57316,ACC_1003474,SCEN_FP_08ab5a,False Positive,property_purchase,False
TXN_0B89F0B2B8,ACC_1004966,SCEN_FP_475810,False Positive,legit_funding,False
TXN_5E5945709D,ACC_1004966,SCEN_FP_475810,False Positive,property_purchase,False
TXN_A09C551D74,ACC_1006801,SCEN_FP_82929a,False Positive,legit_funding,False
TXN_5A8E570415,ACC_1006801,SCEN_FP_82929a,False Positive,property_purchase,False
TXN_03C0145655,ACC_1001117,SCEN_FP_2902e6,False Positive,legit_funding,False
TXN_F556777EEC,ACC_1001117,SCEN_FP_2902e6,False Positive,property_purchase,False
TXN_9CF9C815C1,ACC_1004914,SCEN_FP_5a2b2f,False Positive,legit_funding,False
TXN_611FA3BC34,ACC_1004914,SCEN_FP_5a2b2f,False Positive,property_purchase,False
TXN_35E2193CBE,ACC_1000678,SCEN_FP_a7c41f,False Positive,legit_funding,False
TXN_882C664510,ACC_1000678,SCEN_FP_a7c41f,False Positive,property_purchase,False
TXN_13B5D8CB1C,ACC_1002661,SCEN_FP_b8e0cb,False Positive,legit_funding,False
TXN_E328F8E734,ACC_1002661,SCEN_FP_b8e0cb,False Positive,property_purchase,False
TXN_4907BA67DE,ACC_1011099,SCEN_FP_601a73,False Positive,legit_funding,False
TXN_E84C23A5E9,ACC_1011099,SCEN_FP_601a73,False Positive,property_purchase,False
TXN_73ADDFB648,ACC_1005499,SCEN_FP_a744a5,False Positive,legit_funding,False
TXN_9E67001033,ACC_1005499,SCEN_FP_a744a5,False Positive,property_purchase,False
TXN_AD0ADC48A6,ACC_1008613,SCEN_FP_36868a,False Positive,legit_funding,False
TXN_9240CE6E7A,ACC_1008613,SCEN_FP_36868a,False Positive,property_purchase,False
TXN_E3BDC15759,ACC_1002480,SCEN_FP_27b798,False Positive,legit_funding,False
TXN_5626153C93,ACC_1002480,SCEN_FP_27b798,False Positive,property_purchase,False
TXN_88672A8E0C,ACC_1002916,SCEN_FP_0ffb82,False Positive,legit_funding,False
TXN_19EE0362F9,ACC_1002916,SCEN_FP_0ffb82,False Positive,property_purchase,False
TXN_022D67E555,ACC_1006509,SCEN_FP_1f66c8,False Positive,legit_funding,False
TXN_A15CBA0160,ACC_1006509,SCEN_FP_1f66c8,False Positive,property_purchase,False
TXN_12FA2BA62D,ACC_1007139,SCEN_FP_fe61ca,False Positive,legit_funding,False
TXN_F561A1152E,ACC_1007139,SCEN_FP_fe61ca,False Positive,property_purchase,False
TXN_39EDCE8716,ACC_1003275,SCEN_FP_9c361a,False Positive,legit_funding,False
TXN_97668901F2,ACC_1003275,SCEN_FP_9c361a,False Positive,property_purchase,False
TXN_357921B6A0,ACC_1011186,SCEN_FP_a389c7,False Positive,legit_funding,False
TXN_AD999375E1,ACC_1011186,SCEN_FP_a389c7,False Positive,property_purchase,False
TXN_4351B5FA61,ACC_1008175,SCEN_FP_3bf177,False Positive,legit_funding,False
TXN_29107C96C9,ACC_1008175,SCEN_FP_3bf177,False Positive,property_purchase,False
TXN_0EC39FA15A,ACC_1009772,SCEN_FP_ffbab4,False Positive,legit_funding,False
TXN_0B537EAB1C,ACC_1009772,SCEN_FP_ffbab4,False Positive,property_purchase,False
TXN_DA95F980D9,ACC_1008482,SCEN_FP_7f929e,False Positive,legit_funding,False
TXN_088BFE75C3,ACC_1008482,SCEN_FP_7f929e,False Positive,property_purchase,False
TXN_7A8F84C06C,ACC_1008254,SCEN_FP_d28389,False Positive,legit_funding,False
TXN_5CBCC2E82D,ACC_1008254,SCEN_FP_d28389,False Positive,property_purchase,False
